File,Line_number,SRC
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,696,ChmConstants.LZX_PRETREE_TABLEBITS, 0)];
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,723,int tablelen = ChmConstants.LZX_BLOCKTYPE_UNCOMPRESSED;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,732,private void createAlignedTreeTable() {
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,734,getState().setAlignedLenTable(
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,743,int maxsymbol) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,759,leaf = pos;// pos=0
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,762,return null;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,812,return null;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,835,int length = endOffset - startOffset;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,839,startOffset, (startOffset + length)) : new byte[1];
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,846,start, (getContent().length + start)) : new byte[1];
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,857,setState(chmPrevLzxBlock.getState());
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,906,public static void main(String[] args) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxState.java,23,import org.apache.tika.parser.chm.core.ChmConstants;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxState.java,28,public class ChmLzxState {
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxState.java,293,public static void main(String[] args) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmSection.java,26,private byte[] data;
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmSection.java,32,ChmCommons.assertByteArrayNotNull(data);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmSection.java,33,setData(data);
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmSection.java,51,public int getDesyncBits(int bit, int removeBit) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmSection.java,169,private void setData(byte[] data) {
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmSection.java,170,this.data = data;
tika-core/src/main/java/org/apache/tika/parser/external/ExternalParser.java,331,Process process;
tika-core/src/main/java/org/apache/tika/parser/external/ExternalParser.java,332,if(checkCmd.length == 1) {
tika-core/src/main/java/org/apache/tika/parser/external/ExternalParser.java,333,process = Runtime.getRuntime().exec(checkCmd[0]);
tika-core/src/main/java/org/apache/tika/parser/external/ExternalParser.java,335,process = Runtime.getRuntime().exec(checkCmd);
tika-core/src/main/java/org/apache/tika/parser/external/ExternalParser.java,301,metadata.add( metadataPatterns.get(p), m.group(1) );
tika-parsers/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java,384,String datetimeNoTimeZone = DATE_UNSPECIFIED_TZ.format(original); // Same time zone as Metadata Extractor uses
tika-parsers/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java,392,String datetimeNoTimeZone = DATE_UNSPECIFIED_TZ.format(datetime);
tika-parsers/src/main/java/org/apache/tika/parser/internal/Activator.java,42,new DefaultParser(Activator.class.getClassLoader()),
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,105,stream = new CloseShieldInputStream(stream);
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,110,ArchiveInputStream ais;
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,113,ais = factory.createArchiveInputStream(stream);
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/OfficeParser.java,164,root = new NPOIFSFileSystem(new CloseShieldInputStream(tstream)).getRoot();
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,813,InputStream input = TikaInputStream.get(rawInput);
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/HSLFExtractor.java,23,import org.apache.poi.hslf.model.*;
tika-parsers/src/main/java/org/apache/tika/parser/pdf/PDFParser.java,176,Calendar modified = info.getModificationDate();
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,334,for(XWPFTableCell cell : row.getTableCells()) {
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,335,xhtml.startElement("td");
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,336,extractIBodyText(cell, xhtml);
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,337,xhtml.endElement("td");
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,168,String text = p.text();
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,169,if (text.replaceAll("[\\r\\n\\s]+", "").isEmpty()) {
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,173,FieldsDocumentPart.HEADER, pictures, pictureTable, xhtml);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,120,ZipFile zipFile;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,147,ZipInputStream zip = new ZipInputStream(stream);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,148,ZipEntry entry = zip.getNextEntry();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,149,while (entry != null) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,150,if (entry.getName().equals("mimetype")) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,151,String type = IOUtils.toString(zip, "UTF-8");
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,152,metadata.set(Metadata.CONTENT_TYPE, type);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,154,meta.parse(zip, new DefaultHandler(), metadata, context);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,156,if (content instanceof OpenDocumentContentParser) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,157,((OpenDocumentContentParser) content).parseInternal(zip, handler, metadata, context);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,160,content.parse(zip, handler, metadata, context);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,163,if (content instanceof OpenDocumentContentParser) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,164,((OpenDocumentContentParser) content).parseInternal(zip, handler, metadata, context);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,167,content.parse(zip, handler, metadata, context);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,170,entry = zip.getNextEntry();
tika-parsers/src/main/java/org/apache/tika/parser/pdf/PDFParser.java,151,handler.endDocument();
tika-parsers/src/main/java/org/apache/tika/parser/html/HtmlHandler.java,241,if (titleLevel == 0) {
tika-parsers/src/main/java/org/apache/tika/parser/font/TrueTypeParser.java,19,import java.awt.Font;
tika-parsers/src/main/java/org/apache/tika/parser/font/TrueTypeParser.java,20,import java.awt.FontFormatException;
tika-parsers/src/main/java/org/apache/tika/parser/font/TrueTypeParser.java,66,if (tis != null) {
tika-parsers/src/main/java/org/apache/tika/parser/font/TrueTypeParser.java,67,try {
tika-parsers/src/main/java/org/apache/tika/parser/font/TrueTypeParser.java,68,if (tis.hasFile()) {
tika-parsers/src/main/java/org/apache/tika/parser/font/TrueTypeParser.java,69,Font.createFont(Font.TRUETYPE_FONT, tis.getFile());
tika-parsers/src/main/java/org/apache/tika/parser/font/TrueTypeParser.java,71,tis.mark(0);
tika-parsers/src/main/java/org/apache/tika/parser/font/TrueTypeParser.java,72,Font.createFont(Font.TRUETYPE_FONT, stream);
tika-parsers/src/main/java/org/apache/tika/parser/font/TrueTypeParser.java,73,tis.reset();
tika-parsers/src/main/java/org/apache/tika/parser/font/TrueTypeParser.java,76,throw new TikaException("Bad TrueType font.");
tika-parsers/src/main/java/org/apache/tika/parser/xml/XMLParser.java,81,xhtml.endElement("p");
tika-parsers/src/main/java/org/apache/tika/parser/xml/XMLParser.java,82,xhtml.endDocument();
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,872,currentList.numberType[listTableLevel] = param;
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,34,import java.text.NumberFormat;
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,35,import java.text.ParsePosition;
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,93,import com.google.gson.Gson;
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,903,private class NoDocumentJSONMetHandler extends NoDocumentMetHandler {
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,904,private NumberFormat formatter;
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,905,private Gson gson;
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,908,super(metadata, writer);
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,910,formatter = NumberFormat.getInstance();
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,911,gson = new Gson();
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,915,public void outputMetadata(String[] names) {
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,916,writer.print("{ ");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,917,boolean first = true;
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,918,for (String name : names) {
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,919,if(! first) {
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,920,writer.println(", ");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,922,first = false;
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,924,gson.toJson(name, writer);
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,925,writer.print(":");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,926,outputValues(metadata.getValues(name));
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,928,writer.print(" }");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,931,public void outputValues(String[] values) {
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,932,if(values.length > 1) {
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,933,writer.print("[");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,935,for(int i=0; i<values.length; i++) {
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,936,String value = values[i];
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,937,if(i > 0) {
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,938,writer.print(", ");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,941,if(value == null || value.length() == 0) {
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,942,writer.print("null");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,945,ParsePosition pos = new ParsePosition(0);
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,946,formatter.parse(value, pos);
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,947,if(value.length() == pos.getIndex()) {
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,949,value = value.replaceFirst("^0+(\\d)", "$1");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,950,writer.print(value);
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,953,gson.toJson(value, writer);
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,957,if(values.length > 1) {
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,958,writer.print("]");
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,168,private MimeType getMimeType(byte[] data) {
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,173,return rootMimeType;
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,177,MimeType result = null;
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,179,if (magic.eval(data)) {
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,180,result = magic.getType();
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,185,if (result != null) {
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,189,|| "text/html".equals(result.getName())) {
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,190,XmlRootExtractor extractor = new XmlRootExtractor();
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,192,QName rootElement = extractor.extractRootElement(data);
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,193,if (rootElement != null) {
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,194,for (MimeType type : xmls) {
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,195,if (type.matchesXML(
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,196,rootElement.getNamespaceURI(),
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,197,rootElement.getLocalPart())) {
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,198,result = type;
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,199,break;
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,205,result = textMimeType;
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,215,return forName(detector.detect(stream, new Metadata()).toString());
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,217,return rootMimeType;
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,432,MediaType type = MediaType.OCTET_STREAM;
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,439,type = getMimeType(prefix).getType();
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,465,MediaType hint = getMimeType(name).getType();
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,466,if (registry.isSpecializationOf(hint, type)) {
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,467,type = hint;
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,476,MediaType hint = forName(typeName).getType();
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,477,if (registry.isSpecializationOf(hint, type)) {
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,478,type = hint;
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,485,return type;
tika-server/src/main/java/org/apache/tika/server/TikaServerCli.java,53,Properties properties = new Properties();
tika-server/src/main/java/org/apache/tika/server/TikaServerCli.java,54,try {
tika-server/src/main/java/org/apache/tika/server/TikaServerCli.java,55,properties.load(TikaServerCli.class.getClassLoader().getResourceAsStream("tikaserver-version.properties"));
tika-server/src/main/java/org/apache/tika/server/TikaServerCli.java,57,throw new RuntimeException(e);
tika-server/src/main/java/org/apache/tika/server/TikaServerCli.java,60,logger.info("Starting Tikaserver "+properties.getProperty("tikaserver.version"));
tika-server/src/main/java/org/apache/tika/server/TikaServerCli.java,61,logger.info("Starting Tika Server " + new Tika().toString());
tika-parsers/src/main/java/org/apache/tika/parser/code/SourceCodeParser.java,93,out.append(line);
tika-parsers/src/main/java/org/apache/tika/parser/code/SourceCodeParser.java,104,char[] charArray = codeAsHtml.toCharArray();
tika-parsers/src/main/java/org/apache/tika/parser/code/SourceCodeParser.java,105,handler.startDocument();
tika-parsers/src/main/java/org/apache/tika/parser/code/SourceCodeParser.java,106,handler.characters(charArray, 0, charArray.length);
tika-parsers/src/main/java/org/apache/tika/parser/code/SourceCodeParser.java,107,handler.endDocument();
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,55,final TextExtractor ert = new TextExtractor(new XHTMLContentHandler(handler, metadata), metadata);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,330,public TextExtractor(XHTMLContentHandler out, Metadata metadata) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,343,private static boolean isHexChar(int ch) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,358,private static int hexValue(int ch) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,389,if (pendingByteCount == pendingBytes.length) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,391,final byte[] newArray = new byte[(int) (pendingBytes.length*1.25)];
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,392,System.arraycopy(pendingBytes, 0, newArray, 0, pendingBytes.length);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,393,pendingBytes = newArray;
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,394,pendingByteBuffer = ByteBuffer.wrap(pendingBytes);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,396,pendingBytes[pendingByteCount++] = (byte) b;
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,927,if (!groupState.ignore) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,941,int bytesToRead = param;
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,942,byte[] tmpArray = new byte[Math.min(1024, bytesToRead)];
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,943,while (bytesToRead > 0) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,944,int r = in.read(tmpArray, 0, Math.min(bytesToRead, tmpArray.length));
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,945,if (r < 0) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,946,throw new TikaException("unexpected end of file: need " + param + " bytes of binary data, found " + (param-bytesToRead));
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,948,bytesToRead -= r;
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,1163,groupState.ignore = true;
tika-server/src/main/java/org/apache/tika/server/TikaServerCli.java,47,options.addOption("h", "help", false, "this help message");
tika-parsers/src/main/java/org/apache/tika/parser/pdf/PDFParser.java,160,addMetadata(metadata, TikaCoreProperties.TITLE, info.getTitle());
tika-parsers/src/main/java/org/apache/tika/parser/pdf/PDFParser.java,161,addMetadata(metadata, TikaCoreProperties.CREATOR, info.getAuthor());
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,172,i += handleParagraph(p, 0, r, document,
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,182,private int handleParagraph(Paragraph p, int parentTableLevel, Range r, HWPFDocument document,
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,183,FieldsDocumentPart docPart, PicturesSource pictures, PicturesTable pictureTable,
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,352,text = text.replace((char)0x000b,'\n');
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,366,private int handleSpecialCharacterRuns(Paragraph p, int index, boolean skipStyling,
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,592,private PicturesTable picturesTable;
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,140,ais.close();
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,143,xhtml.endDocument();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,58,private static final class OpenDocumentElementMappingContentHandler extends
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,208,public static final String TABLE_NS =
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,211,public static final String OFFICE_NS =
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,214,public static final String SVG_NS =
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,217,public static final String PRESENTATION_NS =
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,220,public static final String DRAW_NS =
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,223,public static final String XLINK_NS = "http://www.w3.org/1999/xlink";
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,227,private static final Attributes EMPTY_ATTRIBUTES = new AttributesImpl();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,234,private static final HashMap<QName, TargetElement> MAPPINGS =
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,237,static {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,239,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,240,new QName(TEXT_NS, "p"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,241,new TargetElement(XHTML, "p"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,243,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,244,new QName(TEXT_NS, "line-break"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,245,new TargetElement(XHTML, "br"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,249,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,250,new QName(TEXT_NS, "list-item"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,251,new TargetElement(XHTML, "li"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,252,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,253,new QName(TEXT_NS, "note"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,255,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,256,new QName(OFFICE_NS, "annotation"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,258,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,259,new QName(PRESENTATION_NS, "notes"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,261,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,262,new QName(DRAW_NS, "object"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,263,new TargetElement(XHTML, "object"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,264,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,265,new QName(DRAW_NS, "text-box"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,266,new TargetElement(XHTML, "div"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,267,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,268,new QName(SVG_NS, "title"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,269,new TargetElement(XHTML, "span"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,270,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,271,new QName(SVG_NS, "desc"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,272,new TargetElement(XHTML, "span"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,273,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,274,new QName(TEXT_NS, "span"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,275,new TargetElement(XHTML, "span"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,279,aAttsMapping.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,280,new QName(XLINK_NS, "href"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,281,new QName("href"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,282,aAttsMapping.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,283,new QName(XLINK_NS, "title"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,284,new QName("title"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,285,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,286,new QName(TEXT_NS, "a"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,287,new TargetElement(XHTML, "a", aAttsMapping));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,290,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,291,new QName(TABLE_NS, "table"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,292,new TargetElement(XHTML, "table"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,294,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,295,new QName(TABLE_NS, "table-row"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,296,new TargetElement(XHTML, "tr"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,300,tableCellAttsMapping.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,301,new QName(TABLE_NS, "number-columns-spanned"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,302,new QName("colspan"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,303,tableCellAttsMapping.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,304,new QName(TABLE_NS, "number-rows-spanned"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,305,new QName("rowspan"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,312,tableCellAttsMapping.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,313,new QName(TABLE_NS, "number-columns-repeated"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,314,new QName("colspan"));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,315,MAPPINGS.put(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,316,new QName(TABLE_NS, "table-cell"),
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,317,new TargetElement(XHTML, "td", tableCellAttsMapping));
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,338,DefaultHandler dh = new OpenDocumentElementMappingContentHandler(handler, MAPPINGS);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentMetaParser.java,112,protected ContentHandler getContentHandler(ContentHandler ch, Metadata md, ParseContext context) {
